tick,q_eff,tau,loc,coupled,m,step,phase
1503,0,1,middle,0,3,1,1
1504,0,-1,outer,1,2,1,0
1505,0,-1,outer,1,2,1,2
1506,0,1,middle,1,2,1,0
1507,0,1,middle,0,3,1,1
1508,0,0,,0,1,0,1
1509,0,1,outer,0,3,1,2
1510,0,1,outer,0,3,1,0
1511,0,1,middle,0,3,1,1
1512,0,-1,middle,0,3,1,0
1513,0,1,middle,0,3,1,1
1514,0,1,outer,0,3,1,2
1515,0,1,middle,1,2,1,0
1516,0,1,middle,0,3,1,1
1517,0,0,,0,1,0,1
1518,0,1,outer,0,3,1,2
1519,0,-1,middle,1,2,1,1
1520,0,-1,middle,0,3,1,0
1521,0,0,,0,1,0,0
1522,0,0,,0,1,0,0
1523,0,1,outer,0,3,1,1
1524,0,-1,middle,1,2,1,0
1525,0,1,outer,0,3,1,1
1526,0,1,outer,0,3,1,2
1527,0,0,,0,1,0,2
1528,0,-1,middle,1,2,-1,1
1529,0,-1,outer,0,3,1,0
1530,0,-1,middle,1,2,1,2
1531,0,-1,middle,0,3,1,1
1532,0,1,middle,0,3,1,2
1533,0,1,middle,0,3,1,0
1534,0,0,,0,1,0,0
1535,0,1,outer,0,3,1,1
1536,0,0,,0,1,0,1
1537,0,-1,middle,0,3,1,0
1538,0,1,outer,1,2,1,1
1539,0,1,middle,1,2,-1,2
1540,0,1,middle,0,3,1,0
1541,0,0,,0,1,0,0
1542,0,1,middle,1,2,1,1
1543,0,1,middle,1,2,-1,2
1544,0,0,,0,1,0,2
1545,0,0,,0,1,0,2
1546,0,0,,0,1,0,2
1547,0,1,outer,1,2,1,0
1548,0,0,,0,1,0,0
1549,0,-1,middle,1,2,1,2
1550,0,-1,middle,1,2,1,1
1551,0,-1,outer,0,3,1,0
1552,0,1,outer,0,3,1,1
1553,0,-1,middle,1,2,1,0
1554,0,-1,middle,0,3,1,2
1555,0,-1,outer,0,3,1,1
1556,0,-1,middle,1,2,1,0
1557,0,1,middle,1,2,1,1
1558,0,1,middle,0,3,1,2
1559,0,0,,0,1,0,2
1560,0,-1,middle,1,2,-1,1
1561,0,-1,outer,0,3,1,0
1562,0,1,middle,1,2,1,1
1563,0,1,middle,1,2,1,2
1564,0,0,,0,1,0,2
1565,0,1,middle,1,2,1,0
1566,0,1,middle,0,3,1,1
1567,0,-1,middle,1,2,1,0
1568,0,-1,outer,1,2,1,2
1569,0,1,outer,0,3,1,0
1570,0,-1,middle,0,3,1,2
1571,0,-1,middle,1,2,1,1
1572,0,0,,0,1,0,1
1573,0,0,,0,1,0,1
1574,0,-1,middle,1,2,1,0
1575,0,1,middle,1,2,-1,1
1576,0,1,middle,0,3,1,2
1577,0,-1,middle,1,2,1,1
1578,0,1,middle,1,2,1,2
1579,0,1,outer,0,3,1,0
1580,0,0,,0,1,0,0
1581,0,0,,0,1,0,0
1582,0,1,middle,0,3,1,1
1583,0,1,middle,1,2,-1,2
1584,0,0,,0,1,0,2
1585,0,1,middle,0,3,1,0
1586,0,1,middle,1,2,1,1
1587,0,1,outer,0,3,1,2
1588,0,-1,middle,1,2,1,1
1589,0,1,outer,1,2,1,2
1590,0,1,middle,1,2,1,0
1591,0,0,,0,1,0,0
1592,0,0,,0,1,0,0
1593,0,1,middle,1,2,1,1
1594,0,1,outer,1,2,1,2
1595,0,1,middle,0,3,1,0
1596,0,-1,middle,0,3,1,2
1597,0,1,middle,1,2,-1,0
1598,0,-1,middle,0,3,1,2
1599,0,-1,middle,0,3,1,1
1600,0,0,,0,1,0,1
1601,0,1,middle,0,3,1,2
1602,0,1,outer,0,3,1,0
1603,0,-1,middle,0,3,1,2
1604,0,1,outer,0,3,1,0
1605,0,1,middle,0,3,1,1
1606,0,1,middle,0,3,1,2
1607,0,1,middle,1,2,1,0
1608,0,0,,0,1,0,0
1609,0,1,middle,1,2,1,1
1610,0,1,middle,1,2,-1,2
1611,0,1,middle,0,3,1,0
1612,0,0,,0,1,0,0
1613,0,0,,0,1,0,0
1614,0,0,,0,1,0,0
1615,0,0,,0,1,0,0
1616,0,1,outer,0,3,1,1
1617,0,-1,middle,1,2,-1,0
1618,0,-1,middle,1,2,1,2
1619,0,0,,0,1,0,2
1620,0,1,middle,1,2,1,0
1621,0,1,middle,0,3,1,1
1622,0,1,outer,0,3,1,2
1623,0,1,middle,0,3,1,0
1624,0,-1,outer,0,3,1,2
1625,0,1,middle,0,3,1,0
1626,0,1,middle,0,3,1,1
1627,0,0,,0,1,0,1
1628,0,0,,0,1,0,1
1629,0,0,,0,1,0,1
1630,0,0,,0,1,0,1
1631,0,1,middle,1,2,1,2
1632,0,1,middle,1,2,-1,0
1633,0,0,,0,1,0,0
1634,0,1,middle,1,2,-1,1
1635,0,-1,middle,1,2,-1,0
1636,0,0,,0,1,0,0
1637,0,-1,middle,1,2,1,2
1638,0,-1,middle,0,3,1,1
1639,0,-1,middle,1,2,-1,0
1640,0,0,,0,1,0,0
1641,0,0,,0,1,0,0
1642,0,1,middle,0,3,1,1
1643,0,1,middle,1,2,-1,2
1644,0,1,middle,0,3,1,0
1645,0,-1,middle,0,3,1,2
1646,0,-1,outer,0,3,1,1
1647,0,0,,0,1,0,1
1648,0,1,middle,0,3,1,2
1649,0,1,middle,0,3,1,0
1650,0,-1,middle,1,2,-1,2
1651,0,1,outer,0,3,1,0
1652,0,-1,middle,0,3,1,2
1653,0,0,,0,1,0,2
1654,0,1,middle,0,3,1,0
1655,0,-1,middle,0,3,1,2
1656,0,0,,0,1,0,2
1657,0,-1,middle,0,3,1,1
1658,0,1,middle,1,2,1,2
1659,0,1,middle,0,3,1,0
1660,0,0,,0,1,0,0
1661,0,1,outer,0,3,1,1
1662,0,1,middle,0,3,1,2
1663,0,-1,outer,0,3,1,1
1664,0,-1,middle,0,3,1,0
1665,0,1,middle,1,2,1,1
1666,0,0,,0,1,0,1
1667,0,0,,0,1,0,1
1668,0,1,outer,0,3,1,2
1669,0,-1,middle,1,2,-1,1
1670,0,-1,middle,1,2,1,0
1671,0,-1,middle,0,3,1,2
1672,0,-1,outer,0,3,1,1
1673,0,-1,middle,1,2,-1,0
1674,0,0,,0,1,0,0
1675,0,1,middle,1,2,1,1
1676,0,-1,outer,0,3,1,0
1677,0,-1,middle,1,2,-1,2
1678,0,0,,0,1,0,2
1679,0,1,middle,1,2,1,0
1680,0,-1,outer,0,3,1,2
1681,0,0,,0,1,0,2
1682,0,-1,middle,1,2,1,1
1683,0,-1,middle,0,3,1,0
1684,0,1,middle,0,3,1,1
1685,0,1,middle,0,3,1,2
1686,0,-1,middle,0,3,1,1
1687,0,-1,middle,0,3,1,0
1688,0,-1,middle,1,2,-1,2
1689,0,-1,outer,1,2,1,1
1690,0,1,outer,1,2,1,2
1691,0,-1,middle,1,2,-1,1
1692,0,-1,outer,0,3,1,0
1693,0,0,,0,1,0,0
1694,0,-1,outer,0,3,1,2
1695,0,-1,outer,0,3,1,1
1696,0,-1,outer,0,3,1,0
1697,0,-1,outer,0,3,1,2
1698,0,1,middle,1,2,1,0
1699,0,-1,middle,0,3,1,2
1700,0,-1,middle,1,2,-1,1
1701,0,-1,middle,1,2,-1,0
1702,0,1,middle,0,3,1,1
1703,0,0,,0,1,0,1
1704,0,1,middle,1,2,1,2
1705,0,-1,middle,1,2,-1,1
1706,0,1,middle,1,2,-1,2
1707,0,0,,0,1,0,2
1708,0,0,,0,1,0,2
1709,0,-1,middle,1,2,-1,1
1710,0,0,,0,1,0,1
1711,0,1,outer,1,2,1,2
1712,0,0,,0,1,0,2
1713,0,-1,middle,0,3,1,1
1714,0,0,,0,1,0,1
1715,0,1,middle,0,3,1,2
1716,0,-1,outer,0,3,1,1
1717,0,-1,middle,1,2,1,0
1718,0,1,outer,0,3,1,1
1719,0,-1,middle,0,3,1,0
1720,0,1,middle,1,2,1,1
1721,0,0,,0,1,0,1
1722,0,1,middle,1,2,-1,2
1723,0,1,middle,0,3,1,0
1724,0,0,,0,1,0,0
1725,0,-1,middle,1,2,1,2
1726,0,1,outer,1,2,1,0
1727,0,-1,middle,0,3,1,2
1728,0,1,middle,0,3,1,0
1729,0,1,outer,0,3,1,1
1730,0,0,,0,1,0,1
1731,0,0,,0,1,0,1
1732,0,0,,0,1,0,1
1733,0,-1,outer,0,3,1,0
1734,0,-1,middle,1,2,1,2
1735,0,1,outer,1,2,1,0
1736,0,-1,middle,0,3,1,2
1737,0,-1,outer,0,3,1,1
1738,0,1,outer,0,3,1,2
1739,0,-1,middle,0,3,1,1
1740,0,0,,0,1,0,1
1741,0,0,,0,1,0,1
1742,0,-1,outer,0,3,1,0
1743,0,-1,middle,0,3,1,2
1744,0,-1,middle,0,3,1,1
1745,0,1,middle,0,3,1,2
1746,0,1,outer,1,2,1,0
1747,0,0,,0,1,0,0
1748,0,0,,0,1,0,0
1749,0,1,middle,1,2,1,1
1750,0,1,middle,1,2,1,2
1751,0,-1,outer,0,3,1,1
1752,0,0,,0,1,0,1
1753,0,-1,middle,1,2,1,0
1754,0,0,,0,1,0,0
1755,0,1,middle,0,3,1,1
1756,0,-1,outer,0,3,1,0
1757,0,0,,0,1,0,0
1758,0,0,,0,1,0,0
1759,0,1,outer,0,3,1,1
1760,0,0,,0,1,0,1
1761,0,1,middle,0,3,1,2
1762,0,-1,middle,1,2,-1,1
1763,0,0,,0,1,0,1
1764,0,1,middle,0,3,1,2
1765,0,1,middle,0,3,1,0
1766,0,-1,outer,1,2,1,2
1767,0,0,,0,1,0,2
1768,0,-1,outer,0,3,1,1
1769,0,1,outer,0,3,1,2
1770,0,0,,0,1,0,2
1771,0,-1,middle,1,2,1,1
1772,0,1,outer,1,2,1,2
1773,0,0,,0,1,0,2
1774,0,1,middle,1,2,1,0
1775,0,1,middle,0,3,1,1
1776,0,1,middle,1,2,-1,2
1777,0,-1,middle,1,2,-1,1
1778,0,-1,middle,0,3,1,0
1779,0,1,outer,0,3,1,1
1780,0,-1,outer,1,2,1,0
1781,0,1,middle,0,3,1,1
1782,0,1,middle,0,3,1,2
1783,0,-1,outer,0,3,1,1
1784,0,1,middle,1,2,-1,2
1785,0,1,outer,0,3,1,0
1786,0,0,,0,1,0,0
1787,0,-1,middle,1,2,1,2
1788,0,-1,middle,0,3,1,1
1789,0,0,,0,1,0,1
1790,0,1,outer,0,3,1,2
1791,0,-1,middle,0,3,1,1
1792,0,1,middle,1,2,1,2
1793,0,-1,middle,0,3,1,1
1794,0,0,,0,1,0,1
1795,0,-1,middle,1,2,-1,0
1796,0,0,,0,1,0,0
1797,0,1,middle,0,3,1,1
1798,0,-1,middle,1,2,1,0
1799,0,-1,middle,0,3,1,2
1800,0,1,middle,0,3,1,0
1801,0,-1,middle,0,3,1,2
1802,0,-1,middle,1,2,1,1
1803,0,1,middle,1,2,1,2
1804,0,-1,middle,0,3,1,1
1805,0,0,,0,1,0,1
1806,0,0,,0,1,0,1
1807,0,0,,0,1,0,1
1808,0,0,,0,1,0,1
1809,0,0,,0,1,0,1
1810,0,-1,outer,0,3,1,0
1811,0,-1,middle,0,3,1,2
1812,0,0,,0,1,0,2
1813,0,-1,middle,1,2,1,1
1814,0,1,outer,1,2,1,2
1815,0,-1,middle,0,3,1,1
1816,0,-1,middle,0,3,1,0
1817,0,0,,0,1,0,0
1818,0,1,middle,1,2,1,1
1819,0,1,middle,1,2,-1,2
1820,0,-1,outer,0,3,1,1
1821,0,0,,0,1,0,1
1822,0,1,outer,0,3,1,2
1823,0,-1,middle,1,2,1,1
1824,0,-1,outer,0,3,1,0
1825,0,-1,outer,1,2,1,2
1826,0,1,middle,1,2,1,0
1827,0,0,,0,1,0,0
1828,0,-1,outer,1,2,1,2
1829,0,1,middle,0,3,1,0
1830,0,-1,outer,0,3,1,2
1831,0,1,middle,0,3,1,0
1832,0,1,middle,0,3,1,1
1833,0,1,middle,0,3,1,2
1834,0,0,,0,1,0,2
1835,0,-1,middle,1,2,-1,1
1836,0,1,middle,0,3,1,2
1837,0,1,outer,1,2,1,0
1838,0,-1,middle,0,3,1,2
1839,0,1,middle,1,2,-1,0
1840,0,1,middle,0,3,1,1
1841,0,1,middle,0,3,1,2
1842,0,0,,0,1,0,2
1843,0,1,outer,0,3,1,0
1844,0,-1,middle,1,2,1,2
1845,0,-1,middle,0,3,1,1
1846,0,1,outer,0,3,1,2
1847,0,1,middle,0,3,1,0
1848,0,1,middle,0,3,1,1
1849,0,1,middle,1,2,-1,2
1850,0,-1,middle,1,2,1,1
1851,0,-1,middle,0,3,1,0
1852,0,0,,0,1,0,0
1853,0,-1,middle,0,3,1,2
1854,0,-1,middle,0,3,1,1
1855,0,-1,middle,1,2,-1,0
1856,0,0,,0,1,0,0
1857,0,-1,middle,1,2,1,2
1858,0,-1,middle,0,3,1,1
1859,0,1,middle,1,2,-1,2
1860,0,1,outer,1,2,1,0
1861,0,1,middle,1,2,-1,1
1862,0,-1,middle,0,3,1,0
1863,0,1,outer,0,3,1,1
1864,0,-1,outer,0,3,1,0
1865,0,-1,middle,0,3,1,2
1866,0,-1,outer,1,2,1,1
1867,0,0,,0,1,0,1
1868,0,1,middle,0,3,1,2
1869,0,-1,middle,1,2,-1,1
1870,0,1,outer,0,3,1,2
1871,0,0,,0,1,0,2
1872,0,0,,0,1,0,2
1873,0,0,,0,1,0,2
1874,0,1,middle,1,2,-1,0
1875,0,-1,middle,0,3,1,2
1876,0,-1,middle,0,3,1,1
1877,0,0,,0,1,0,1
1878,0,-1,outer,0,3,1,0
1879,0,1,outer,0,3,1,1
1880,0,1,middle,1,2,1,2
1881,0,-1,middle,1,2,-1,1
1882,0,-1,middle,1,2,-1,0
1883,0,-1,middle,0,3,1,2
1884,0,0,,0,1,0,2
1885,0,-1,middle,0,3,1,1
1886,0,1,middle,0,3,1,2
1887,0,1,middle,0,3,1,0
1888,0,0,,0,1,0,0
1889,0,1,middle,1,2,1,1
1890,0,0,,0,1,0,1
1891,0,-1,middle,1,2,-1,0
1892,0,1,middle,1,2,-1,1
1893,0,-1,outer,1,2,1,0
1894,0,1,middle,1,2,1,1
1895,0,-1,middle,1,2,1,0
1896,0,1,outer,1,2,1,1
1897,0,-1,outer,0,3,1,0
1898,0,0,,0,1,0,0
1899,0,-1,middle,1,2,-1,2
1900,0,-1,middle,0,3,1,1
1901,0,0,,0,1,0,1
1902,0,1,middle,0,3,1,2
1903,0,0,,0,1,0,2
1904,0,-1,middle,1,2,-1,1
1905,0,1,middle,1,2,1,2
1906,0,0,,0,1,0,2
1907,0,1,outer,0,3,1,0
1908,0,1,outer,1,2,1,1
1909,0,-1,middle,0,3,1,0
1910,0,1,middle,1,2,1,1
1911,0,0,,0,1,0,1
1912,0,-1,outer,0,3,1,0
1913,0,1,outer,0,3,1,1
1914,0,0,,0,1,0,1
1915,0,1,outer,0,3,1,2
1916,0,-1,middle,0,3,1,1
1917,0,-1,middle,0,3,1,0
1918,0,0,,0,1,0,0
1919,0,1,middle,1,2,1,1
1920,0,-1,outer,0,3,1,0
1921,0,-1,middle,0,3,1,2
1922,0,1,outer,0,3,1,0
1923,0,1,middle,1,2,1,1
1924,0,1,middle,0,3,1,2
1925,0,0,,0,1,0,2
1926,0,1,middle,1,2,1,0
1927,0,1,middle,0,3,1,1
1928,0,0,,0,1,0,1
1929,0,1,middle,1,2,1,2
1930,0,1,outer,0,3,1,0
1931,0,1,middle,0,3,1,1
1932,0,0,,0,1,0,1
1933,0,1,middle,1,2,-1,2
1934,0,1,middle,0,3,1,0
1935,0,0,,0,1,0,0
1936,0,-1,middle,0,3,1,2
1937,0,1,outer,0,3,1,0
1938,0,0,,0,1,0,0
1939,0,0,,0,1,0,0
1940,0,1,middle,1,2,1,1
1941,0,0,,0,1,0,1
1942,0,1,outer,0,3,1,2
1943,0,-1,middle,1,2,-1,1
1944,0,1,middle,0,3,1,2
1945,0,0,,0,1,0,2
1946,0,-1,middle,1,2,-1,1
1947,0,1,outer,0,3,1,2
1948,0,0,,0,1,0,2
1949,0,-1,middle,0,3,1,1
1950,0,-1,outer,0,3,1,0
1951,0,1,middle,0,3,1,1
1952,0,0,,0,1,0,1
1953,0,-1,outer,1,2,1,0
1954,0,1,middle,0,3,1,1
1955,0,-1,middle,0,3,1,0
1956,0,0,,0,1,0,0
1957,0,1,outer,0,3,1,1
1958,0,-1,middle,1,2,1,0
1959,0,0,,0,1,0,0
1960,0,0,,0,1,0,0
1961,0,1,middle,0,3,1,1
1962,0,-1,middle,0,3,1,0
1963,0,1,middle,1,2,1,1
1964,0,1,middle,1,2,1,2
1965,0,1,outer,0,3,1,0
1966,0,0,,0,1,0,0
1967,0,-1,middle,1,2,1,2
1968,0,1,middle,0,3,1,0
1969,0,0,,0,1,0,0
1970,0,0,,0,1,0,0
1971,0,1,middle,0,3,1,1
1972,0,1,outer,0,3,1,2
1973,0,-1,outer,0,3,1,1
1974,0,1,outer,0,3,1,2
1975,0,0,,0,1,0,2
1976,0,1,middle,1,2,1,0
1977,0,0,,0,1,0,0
1978,0,0,,0,1,0,0
1979,0,1,middle,1,2,-1,1
1980,0,1,middle,1,2,1,2
1981,0,-1,middle,1,2,1,1
1982,0,1,middle,0,3,1,2
1983,0,-1,middle,1,2,1,1
1984,0,0,,0,1,0,1
1985,0,1,middle,0,3,1,2
1986,0,-1,middle,1,2,-1,1
1987,0,1,outer,1,2,1,2
1988,0,1,middle,1,2,-1,0
1989,0,-1,outer,0,3,1,2
1990,0,0,,0,1,0,2
1991,0,-1,middle,1,2,1,1
1992,0,0,,0,1,0,1
1993,0,1,middle,0,3,1,2
1994,0,-1,middle,1,2,1,1
1995,0,1,middle,1,2,1,2
1996,0,-1,middle,1,2,1,1
1997,0,1,middle,0,3,1,2
1998,0,1,outer,0,3,1,0
1999,0,1,middle,0,3,1,1
2000,0,0,,0,1,0,1
2001,0,0,,0,1,0,1
2002,0,-1,middle,0,3,1,0
2003,0,0,,0,1,0,0
2004,0,-1,middle,0,3,1,2
2005,0,1,middle,1,2,-1,0
2006,0,1,middle,0,3,1,1
2007,0,-1,outer,0,3,1,0
2008,0,0,,0,1,0,0
2009,0,-1,middle,0,3,1,2
2010,0,-1,outer,0,3,1,1
2011,0,0,,0,1,0,1
2012,0,1,middle,1,2,1,2
2013,0,-1,middle,1,2,-1,1
2014,0,1,outer,0,3,1,2
2015,0,-1,middle,0,3,1,1
2016,0,-1,outer,0,3,1,0
2017,0,-1,outer,1,2,1,2
2018,0,1,middle,1,2,-1,0
2019,0,1,middle,1,2,1,1
2020,0,1,middle,1,2,-1,2
2021,0,0,,0,1,0,2
2022,0,-1,outer,0,3,1,1
2023,0,-1,outer,0,3,1,0
2024,0,0,,0,1,0,0
2025,0,-1,outer,0,3,1,2
2026,0,0,,0,1,0,2
2027,0,1,outer,0,3,1,0
2028,0,1,outer,0,3,1,1
2029,0,1,middle,1,2,1,2
2030,0,0,,0,1,0,2
2031,0,0,,0,1,0,2
2032,0,-1,middle,0,3,1,1
2033,0,1,middle,1,2,-1,2
2034,0,-1,middle,0,3,1,1
2035,0,1,middle,1,2,-1,2
2036,0,0,,0,1,0,2
2037,0,-1,outer,0,3,1,1
2038,0,0,,0,1,0,1
2039,0,-1,outer,1,2,1,0
2040,0,1,outer,0,3,1,1
2041,0,1,middle,1,2,1,2
2042,0,0,,0,1,0,2
2043,0,-1,outer,0,3,1,1
2044,0,-1,middle,1,2,1,0
2045,0,-1,middle,0,3,1,2
2046,0,1,middle,1,2,1,0
2047,0,-1,outer,0,3,1,2
0,1/2,1,middle,1,2,1,1
1,1/2,1,middle,0,3,1,2
2,1/2,-1,middle,1,2,-1,1
3,1/2,1,middle,0,3,1,2
4,1/2,0,,0,1,0,2
5,1/2,-1,outer,1,2,1,1
6,1/2,1,outer,1,2,1,2
7,1/2,1,middle,0,3,1,0
8,1/2,0,,0,1,0,0
9,1/2,-1,outer,1,2,1,2
10,1/2,-1,outer,1,2,1,1
11,1/2,1,outer,0,3,1,2
12,1/2,1,middle,0,3,1,0
13,1/2,-1,outer,0,3,1,2
14,1/2,-1,middle,1,2,-1,1
15,1/2,0,,0,1,0,1
16,1/2,1,middle,0,3,1,2
17,1/2,1,outer,0,3,1,0
18,1/2,0,,0,1,0,0
19,1/2,-1,middle,1,2,1,2
20,1/2,1,outer,1,2,1,0
21,1/2,0,,0,1,0,0
22,1/2,1,middle,0,3,1,1
23,1/2,0,,0,1,0,1
24,1/2,1,middle,0,3,1,2
25,1/2,1,outer,1,2,1,0
26,1/2,1,outer,0,3,1,1
27,1/2,1,outer,1,2,1,2
28,1/2,-1,middle,0,3,1,1
29,1/2,1,outer,1,2,1,2
30,1/2,0,,0,1,0,2
31,1/2,1,outer,1,2,1,0
32,1/2,1,outer,1,2,1,1
33,1/2,1,outer,1,2,1,2
34,1/2,1,outer,0,3,1,0
35,1/2,1,middle,1,2,1,1
36,1/2,1,outer,0,3,1,2
37,1/2,1,outer,1,2,1,0
38,1/2,1,outer,1,2,1,1
39,1/2,1,middle,1,2,1,2
40,1/2,-1,middle,1,2,-1,1
41,1/2,0,,0,1,0,1
42,1/2,0,,0,1,0,1
43,1/2,1,outer,1,2,1,2
44,1/2,1,middle,1,2,-1,0
45,1/2,1,outer,1,2,1,1
46,1/2,-1,outer,1,2,1,0
47,1/2,1,middle,0,3,1,1
48,1/2,0,,0,1,0,1
49,1/2,-1,middle,1,2,1,0
50,1/2,-1,outer,0,3,1,2
51,1/2,1,outer,1,2,1,0
52,1/2,-1,middle,0,3,1,2
53,1/2,-1,middle,1,2,1,1
54,1/2,-1,middle,0,3,1,0
55,1/2,1,middle,1,2,1,1
56,1/2,0,,0,1,0,1
57,1/2,1,middle,0,3,1,2
58,1/2,1,middle,1,2,1,0
59,1/2,1,outer,0,3,1,1
60,1/2,-1,middle,0,3,1,0
61,1/2,1,middle,1,2,1,1
62,1/2,1,middle,0,3,1,2
63,1/2,1,outer,0,3,1,0
64,1/2,1,middle,0,3,1,1
65,1/2,-1,outer,0,3,1,0
66,1/2,-1,outer,0,3,1,2
67,1/2,1,outer,1,2,1,0
68,1/2,1,outer,0,3,1,1
69,1/2,0,,0,1,0,1
70,1/2,1,outer,1,2,1,2
71,1/2,1,outer,0,3,1,0
72,1/2,1,middle,1,2,1,1
73,1/2,-1,outer,0,3,1,0
74,1/2,-1,outer,1,2,1,2
75,1/2,1,outer,1,2,1,0
76,1/2,1,outer,1,2,1,1
77,1/2,1,outer,1,2,1,2
78,1/2,1,outer,0,3,1,0
79,1/2,1,outer,0,3,1,1
80,1/2,1,outer,0,3,1,2
81,1/2,0,,0,1,0,2
82,1/2,1,outer,0,3,1,0
83,1/2,-1,middle,1,2,1,2
84,1/2,0,,0,1,0,2
85,1/2,1,middle,1,2,-1,0
86,1/2,1,outer,1,2,1,1
87,1/2,1,outer,0,3,1,2
88,1/2,1,outer,0,3,1,0
89,1/2,1,middle,0,3,1,1
90,1/2,0,,0,1,0,1
91,1/2,1,middle,1,2,1,2
92,1/2,0,,0,1,0,2
93,1/2,0,,0,1,0,2
94,1/2,1,outer,0,3,1,0
95,1/2,0,,0,1,0,0
96,1/2,0,,0,1,0,0
97,1/2,-1,outer,1,2,1,2
98,1/2,1,middle,0,3,1,0
99,1/2,0,,0,1,0,0
100,1/2,-1,middle,0,3,1,2
101,1/2,1,outer,0,3,1,0
102,1/2,1,outer,1,2,1,1
103,1/2,1,middle,0,3,1,2
104,1/2,1,middle,0,3,1,0
105,1/2,1,middle,0,3,1,1
106,1/2,1,middle,0,3,1,2
107,1/2,0,,0,1,0,2
108,1/2,1,middle,1,2,1,0
109,1/2,1,middle,1,2,1,1
110,1/2,1,outer,0,3,1,2
111,1/2,1,middle,1,2,1,0
112,1/2,0,,0,1,0,0
113,1/2,1,outer,1,2,1,1
114,1/2,1,middle,0,3,1,2
115,1/2,1,outer,1,2,1,0
116,1/2,0,,0,1,0,0
117,1/2,0,,0,1,0,0
118,1/2,1,outer,0,3,1,1
119,1/2,0,,0,1,0,1
120,1/2,0,,0,1,0,1
121,1/2,1,middle,0,3,1,2
122,1/2,-1,outer,0,3,1,1
123,1/2,-1,middle,0,3,1,0
124,1/2,1,outer,0,3,1,1
125,1/2,1,outer,0,3,1,2
126,1/2,0,,0,1,0,2
127,1/2,-1,outer,1,2,1,1
128,1/2,1,outer,0,3,1,2
129,1/2,1,middle,0,3,1,0
130,1/2,1,middle,1,2,1,1
131,1/2,-1,outer,0,3,1,0
132,1/2,1,outer,0,3,1,1
133,1/2,1,middle,0,3,1,2
134,1/2,1,middle,0,3,1,0
135,1/2,0,,0,1,0,0
136,1/2,1,outer,0,3,1,1
137,1/2,-1,outer,0,3,1,0
138,1/2,-1,middle,0,3,1,2
139,1/2,1,outer,1,2,1,0
140,1/2,0,,0,1,0,0
141,1/2,1,outer,0,3,1,1
142,1/2,1,outer,0,3,1,2
143,1/2,1,middle,1,2,1,0
144,1/2,0,,0,1,0,0
145,1/2,1,outer,0,3,1,1
146,1/2,1,outer,0,3,1,2
147,1/2,1,middle,1,2,1,0
148,1/2,1,middle,1,2,1,1
149,1/2,1,outer,0,3,1,2
150,1/2,1,outer,1,2,1,0
151,1/2,1,outer,0,3,1,1
152,1/2,-1,middle,0,3,1,0
153,1/2,-1,outer,0,3,1,2
154,1/2,1,middle,1,2,1,0
155,1/2,1,middle,1,2,1,1
156,1/2,1,middle,1,2,1,2
157,1/2,-1,middle,0,3,1,1
158,1/2,1,middle,1,2,-1,2
159,1/2,1,outer,1,2,1,0
160,1/2,0,,0,1,0,0
161,1/2,-1,outer,0,3,1,2
162,1/2,0,,0,1,0,2
163,1/2,1,outer,1,2,1,0
164,1/2,-1,outer,1,2,1,2
165,1/2,1,outer,0,3,1,0
166,1/2,1,outer,1,2,1,1
167,1/2,-1,middle,0,3,1,0
168,1/2,-1,middle,1,2,1,2
169,1/2,1,middle,0,3,1,0
170,1/2,0,,0,1,0,0
171,1/2,1,middle,1,2,1,1
172,1/2,1,outer,1,2,1,2
173,1/2,0,,0,1,0,2
174,1/2,1,middle,0,3,1,0
175,1/2,1,outer,0,3,1,1
176,1/2,-1,middle,0,3,1,0
177,1/2,1,middle,1,2,1,1
178,1/2,1,outer,1,2,1,2
179,1/2,1,middle,1,2,1,0
180,1/2,1,outer,1,2,1,1
181,1/2,1,outer,0,3,1,2
182,1/2,1,outer,0,3,1,0
183,1/2,-1,outer,0,3,1,2
184,1/2,1,outer,0,3,1,0
185,1/2,1,middle,1,2,1,1
186,1/2,1,outer,0,3,1,2
187,1/2,0,,0,1,0,2
188,1/2,1,outer,0,3,1,0
189,1/2,1,outer,1,2,1,1
190,1/2,-1,middle,1,2,1,0
191,1/2,1,middle,1,2,1,1
192,1/2,-1,outer,0,3,1,0
193,1/2,0,,0,1,0,0
194,1/2,1,outer,1,2,1,1
195,1/2,0,,0,1,0,1
196,1/2,0,,0,1,0,1
197,1/2,0,,0,1,0,1
198,1/2,-1,outer,0,3,1,0
199,1/2,1,outer,1,2,1,1
200,1/2,1,outer,0,3,1,2
201,1/2,-1,middle,1,2,-1,1
202,1/2,1,outer,0,3,1,2
203,1/2,0,,0,1,0,2
204,1/2,-1,middle,0,3,1,1
205,1/2,0,,0,1,0,1
206,1/2,0,,0,1,0,1
207,1/2,-1,outer,1,2,1,0
208,1/2,1,middle,1,2,1,1
209,1/2,1,outer,1,2,1,2
210,1/2,0,,0,1,0,2
211,1/2,-1,middle,1,2,1,1
212,1/2,1,outer,1,2,1,2
213,1/2,1,middle,1,2,1,0
214,1/2,0,,0,1,0,0
215,1/2,1,outer,0,3,1,1
216,1/2,1,outer,0,3,1,2
217,1/2,1,middle,0,3,1,0
218,1/2,1,outer,0,3,1,1
219,1/2,1,outer,1,2,1,2
220,1/2,1,outer,1,2,1,0
221,1/2,1,outer,1,2,1,1
