t,node,tau_alpha,tau_omega,delay_put,mode_hidden,backlog
5553,B,-1,-1,3,1,2
5554,-,0,1,0,1,1
5555,-,0,0,0,1,1
5556,-,0,1,0,1,0
5557,C,1,0,2,1,1
5558,-,0,0,0,1,1
5559,-,0,-1,0,1,0
5560,-,0,0,0,1,0
5561,-,0,0,0,1,0
5562,A,1,0,3,1,1
5563,-,0,0,0,1,1
5564,-,0,0,0,1,1
5565,B,1,-1,3,1,1
5566,-,0,0,0,1,1
5567,-,0,0,0,1,1
5568,-,0,-1,0,1,0
5569,-,0,0,0,1,0
5570,-,0,0,0,1,0
5571,-,0,0,0,1,0
5572,C,-1,0,4,1,1
5573,-,0,0,0,1,1
5574,A,-1,0,2,1,2
5575,-,0,0,0,1,2
5576,-,0,2,0,1,0
5577,B,-1,0,2,1,1
5578,C,1,0,2,1,2
5579,-,0,1,0,1,1
5580,-,0,-1,0,1,0
5581,-,0,0,0,1,0
5582,-,0,0,0,1,0
5583,-,0,0,0,1,0
5584,A,-1,0,1,1,1
5585,-,0,1,0,1,0
5586,-,0,0,0,1,0
5587,B,-1,0,2,1,1
5588,-,0,0,0,1,1
5589,-,0,1,0,1,0
5590,-,0,0,0,1,0
5591,-,0,0,0,1,0
5592,-,0,0,0,1,0
5593,-,0,0,0,1,0
5594,-,0,0,0,1,0
5595,-,0,0,0,1,0
5596,-,0,0,0,1,0
5597,-,0,0,0,1,0
5598,C,-1,0,2,1,1
5599,-,0,0,0,1,1
5600,A,1,1,2,1,1
5601,B,-1,0,1,1,2
5602,-,0,0,0,1,0
5603,-,0,0,0,1,0
5604,-,0,0,0,1,0
5605,-,0,0,0,1,0
5606,-,0,0,0,1,0
5607,C,-1,0,2,1,1
5608,-,0,0,0,1,1
5609,-,0,1,0,1,0
5610,-,0,0,0,1,0
5611,-,0,0,0,1,0
5612,-,0,0,0,1,0
5613,-,0,0,0,1,0
5614,A,-1,0,3,1,1
5615,-,0,0,0,1,1
5616,-,0,0,0,1,1
5617,B,-1,1,1,1,1
5618,-,0,1,0,1,0
5619,-,0,0,0,1,0
5620,-,0,0,0,1,0
5621,-,0,0,0,1,0
5622,-,0,0,0,1,0
5623,-,0,0,0,1,0
5624,C,1,0,2,1,1
5625,-,0,0,0,1,1
5626,-,0,-1,0,1,0
5627,-,0,0,0,1,0
5628,A,-1,0,2,1,1
5629,-,0,0,0,1,1
5630,-,0,1,0,1,0
5631,-,0,0,0,1,0
5632,B,-1,0,4,1,1
5633,-,0,0,0,1,1
5634,-,0,0,0,1,1
5635,-,0,0,0,1,1
5636,-,0,1,0,1,0
5637,-,0,0,0,1,0
5638,-,0,0,0,1,0
5639,-,0,0,0,1,0
5640,-,0,0,0,1,0
5641,-,0,0,0,1,0
5642,-,0,0,0,1,0
5643,-,0,0,0,1,0
5644,C,-1,0,2,1,1
5645,-,0,0,0,1,1
5646,-,0,1,0,1,0
5647,A,-1,0,2,1,1
5648,-,0,0,0,1,1
5649,-,0,1,0,1,0
5650,B,-1,0,2,1,1
5651,-,0,0,0,1,1
5652,-,0,1,0,1,0
5653,-,0,0,0,1,0
5654,-,0,0,0,1,0
5655,-,0,0,0,1,0
5656,C,-1,0,3,1,1
5657,-,0,0,0,1,1
5658,-,0,0,0,1,1
5659,-,0,1,0,1,0
5660,-,0,0,0,1,0
5661,A,-1,0,2,1,1
5662,-,0,0,0,1,1
5663,-,0,1,0,1,0
5664,-,0,0,0,1,0
5665,-,0,0,0,1,0
5666,B,-1,0,2,1,1
5667,-,0,0,0,1,1
5668,-,0,1,0,1,0
5669,-,0,0,0,1,0
5670,-,0,0,0,1,0
5671,-,0,0,0,1,0
5672,-,0,0,0,1,0
5673,-,0,0,0,1,0
5674,-,0,0,0,1,0
5675,-,0,0,0,1,0
5676,C,1,0,2,1,1
5677,-,0,0,0,1,1
5678,A,-1,-1,2,1,1
5679,-,0,0,0,1,1
5680,-,0,1,0,1,0
5681,-,0,0,0,1,0
5682,-,0,0,0,1,0
5683,-,0,0,0,1,0
5684,-,0,0,0,1,0
5685,-,0,0,0,1,0
5686,-,0,0,0,1,0
5687,-,0,0,0,1,0
5688,-,0,0,0,1,0
5689,-,0,0,0,1,0
5690,-,0,0,0,1,0
5691,B,1,0,2,1,1
5692,-,0,0,0,1,1
5693,-,0,-1,0,1,0
5694,-,0,0,0,1,0
5695,C,-1,0,3,1,1
5696,A,-1,0,4,1,2
5697,B,1,0,2,1,3
5698,-,0,1,0,1,2
5699,-,0,-1,0,1,1
5700,-,0,1,0,1,0
5701,C,-1,0,1,1,1
5702,-,0,1,0,1,0
5703,-,0,0,0,1,0
5704,-,0,0,0,1,0
5705,A,-1,0,2,1,1
5706,-,0,0,0,1,1
5707,-,0,1,0,1,0
5708,-,0,0,0,1,0
5709,-,0,0,0,1,0
5710,B,-1,0,2,1,1
5711,C,1,0,3,1,2
5712,-,0,1,0,1,1
5713,-,0,0,0,1,1
5714,-,0,-1,0,1,0
5715,-,0,0,0,1,0
5716,-,0,0,0,1,0
5717,A,-1,0,3,1,1
5718,B,-1,0,2,1,2
5719,-,0,0,0,1,2
5720,C,1,2,1,1,1
5721,A,1,-1,2,1,1
5722,-,0,0,0,1,1
5723,-,0,-1,0,1,0
5724,B,-1,0,3,1,1
5725,-,0,0,0,1,1
5726,C,-1,0,2,1,2
5727,-,0,1,0,1,1
5728,-,0,1,0,1,0
5729,A,-1,0,2,1,1
5730,-,0,0,0,1,1
5731,-,0,1,0,1,0
5732,B,-1,0,3,1,1
5733,-,0,0,0,1,1
5734,-,0,0,0,1,1
5735,-,0,1,0,1,0
5736,C,1,0,4,1,1
5737,-,0,0,0,1,1
5738,-,0,0,0,1,1
5739,-,0,0,0,1,1
5740,A,-1,-1,2,1,1
5741,-,0,0,0,1,1
5742,-,0,1,0,1,0
5743,-,0,0,0,1,0
5744,-,0,0,0,1,0
5745,-,0,0,0,1,0
5746,-,0,0,0,1,0
5747,-,0,0,0,1,0
5748,-,0,0,0,1,0
5749,-,0,0,0,1,0
5750,-,0,0,0,1,0
5751,-,0,0,0,1,0
5752,-,0,0,0,1,0
5753,-,0,0,0,1,0
5754,B,-1,0,2,1,1
5755,-,0,0,0,1,1
5756,-,0,1,0,1,0
5757,C,-1,0,4,1,1
5758,-,0,0,0,1,1
5759,-,0,0,0,1,1
5760,-,0,0,0,1,1
5761,A,-1,1,2,1,1
5762,-,0,0,0,1,1
5763,-,0,1,0,1,0
5764,-,0,0,0,1,0
5765,-,0,0,0,1,0
5766,-,0,0,0,1,0
5767,-,0,0,0,1,0
5768,-,0,0,0,1,0
5769,-,0,0,0,1,0
5770,-,0,0,0,1,0
5771,B,1,0,4,1,1
5772,-,0,0,0,1,1
5773,-,0,0,0,1,1
5774,-,0,0,0,1,1
5775,-,0,-1,0,1,0
5776,-,0,0,0,1,0
5777,-,0,0,0,1,0
5778,-,0,0,0,1,0
5779,-,0,0,0,1,0
5780,C,1,0,3,1,1
5781,-,0,0,0,1,1
5782,A,1,0,2,1,2
5783,-,0,-1,0,1,1
5784,B,1,-1,3,0,1
5785,-,0,0,0,0,1
5786,C,-1,0,2,0,2
5787,A,-1,-1,3,0,2
5788,B,1,1,2,0,2
5789,C,1,0,2,0,3
5790,-,0,0,0,0,1
5791,A,1,-1,4,1,1
5792,-,0,0,0,1,1
5793,B,-1,0,2,1,2
5794,-,0,0,0,1,2
5795,-,0,0,0,1,0
5796,-,0,0,0,1,0
5797,-,0,0,0,1,0
5798,C,-1,0,3,1,1
5799,-,0,0,0,1,1
5800,-,0,0,0,1,1
5801,-,0,1,0,1,0
5802,-,0,0,0,1,0
5803,-,0,0,0,1,0
5804,-,0,0,0,1,0
5805,-,0,0,0,1,0
5806,-,0,0,0,1,0
5807,-,0,0,0,1,0
5808,-,0,0,0,1,0
5809,A,-1,0,2,1,1
5810,-,0,0,0,1,1
5811,-,0,1,0,1,0
5812,-,0,0,0,1,0
5813,B,-1,0,1,1,1
5814,-,0,1,0,1,0
5815,-,0,0,0,1,0
5816,C,1,0,2,1,1
5817,A,-1,0,2,1,2
5818,B,-1,-1,2,1,2
5819,C,-1,1,2,1,2
5820,-,0,1,0,1,1
5821,-,0,1,0,1,0
5822,-,0,0,0,1,0
5823,-,0,0,0,1,0
5824,A,1,0,2,1,1
5825,-,0,0,0,1,1
5826,-,0,-1,0,1,0
5827,-,0,0,0,1,0
5828,-,0,0,0,1,0
5829,B,-1,0,2,1,1
5830,C,-1,0,3,1,2
5831,-,0,1,0,1,1
5832,-,0,0,0,1,1
5833,A,-1,1,2,1,1
5834,B,-1,0,3,1,2
5835,C,-1,1,4,1,2
5836,A,-1,0,3,1,3
5837,B,-1,1,1,1,3
5838,-,0,1,0,1,2
5839,C,-1,2,2,1,1
5840,-,0,0,0,1,1
5841,-,0,1,0,1,0
5842,-,0,0,0,1,0
5843,-,0,0,0,1,0
5844,A,-1,0,2,1,1
5845,B,1,0,2,1,2
5846,-,0,1,0,1,1
5847,C,1,-1,2,1,1
5848,-,0,0,0,1,1
5849,-,0,-1,0,1,0
5850,-,0,0,0,1,0
5851,-,0,0,0,1,0
5852,-,0,0,0,1,0
5853,-,0,0,0,1,0
5854,-,0,0,0,1,0
5855,-,0,0,0,1,0
5856,A,-1,0,2,1,1
5857,-,0,0,0,1,1
5858,-,0,1,0,1,0
5859,-,0,0,0,1,0
5860,B,-1,0,3,1,1
5861,C,1,0,3,1,2
5862,-,0,0,0,1,2
5863,-,0,1,0,1,1
5864,-,0,-1,0,1,0
5865,-,0,0,0,1,0
5866,-,0,0,0,1,0
5867,-,0,0,0,1,0
5868,A,-1,0,3,1,1
5869,-,0,0,0,1,1
5870,-,0,0,0,1,1
5871,-,0,1,0,1,0
5872,-,0,0,0,1,0
5873,-,0,0,0,1,0
5874,-,0,0,0,1,0
5875,-,0,0,0,1,0
5876,-,0,0,0,1,0
5877,B,-1,0,1,1,1
5878,C,-1,1,3,1,1
5879,-,0,0,0,1,1
5880,-,0,0,0,1,1
5881,A,-1,1,1,1,1
5882,-,0,1,0,1,0
5883,-,0,0,0,1,0
5884,B,-1,0,2,1,1
5885,C,-1,0,2,1,2
5886,-,0,1,0,1,1
5887,A,1,1,2,1,1
5888,-,0,0,0,1,1
5889,-,0,-1,0,1,0
5890,B,-1,0,2,1,1
5891,C,1,0,2,1,2
5892,-,0,1,0,1,1
5893,-,0,-1,0,1,0
5894,-,0,0,0,1,0
5895,-,0,0,0,1,0
5896,-,0,0,0,1,0
5897,A,-1,0,2,1,1
5898,-,0,0,0,1,1
5899,-,0,1,0,1,0
5900,-,0,0,0,1,0
5901,-,0,0,0,1,0
5902,-,0,0,0,1,0
5903,-,0,0,0,1,0
5904,-,0,0,0,1,0
5905,B,1,0,3,1,1
5906,C,-1,0,2,1,2
5907,-,0,0,0,1,2
5908,-,0,0,0,1,0
5909,-,0,0,0,1,0
5910,A,1,0,2,1,1
5911,-,0,0,0,1,1
5912,-,0,-1,0,1,0
5913,B,-1,0,3,1,1
5914,-,0,0,0,1,1
5915,C,-1,0,2,1,2
5916,-,0,1,0,1,1
5917,-,0,1,0,1,0
5918,-,0,0,0,1,0
5919,-,0,0,0,1,0
5920,-,0,0,0,1,0
5921,-,0,0,0,1,0
5922,-,0,0,0,1,0
5923,-,0,0,0,1,0
5924,-,0,0,0,1,0
5925,-,0,0,0,1,0
5926,-,0,0,0,1,0
5927,A,-1,0,2,1,1
5928,-,0,0,0,1,1
5929,B,1,1,2,1,1
5930,C,1,0,2,1,2
5931,-,0,-1,0,1,1
5932,A,-1,-1,2,1,1
5933,B,-1,0,1,1,2
5934,-,0,2,0,1,0
5935,C,-1,0,3,1,1
5936,-,0,0,0,1,1
5937,A,1,0,3,1,2
5938,-,0,1,0,1,1
5939,-,0,0,0,1,1
5940,-,0,-1,0,1,0
5941,-,0,0,0,1,0
5942,-,0,0,0,1,0
5943,B,-1,0,2,1,1
5944,-,0,0,0,1,1
5945,-,0,1,0,1,0
5946,C,-1,0,2,1,1
5947,-,0,0,0,1,1
5948,A,-1,1,2,1,1
5949,-,0,0,0,1,1
5950,B,1,1,3,1,1
5951,-,0,0,0,1,1
5952,-,0,0,0,1,1
5953,-,0,-1,0,1,0
5954,-,0,0,0,1,0
5955,C,-1,0,2,1,1
5956,-,0,0,0,1,1
5957,-,0,1,0,1,0
5958,-,0,0,0,1,0
5959,-,0,0,0,1,0
5960,-,0,0,0,1,0
5961,-,0,0,0,1,0
5962,A,-1,0,2,1,1
5963,-,0,0,0,1,1
5964,-,0,1,0,1,0
5965,B,1,0,3,1,1
5966,C,-1,0,2,1,2
5967,-,0,0,0,1,2
5968,-,0,0,0,1,0
5969,A,-1,0,3,1,1
5970,B,1,0,2,1,2
5971,-,0,0,0,1,2
5972,-,0,0,0,1,0
5973,-,0,0,0,1,0
5974,-,0,0,0,1,0
5975,-,0,0,0,1,0
5976,C,-1,0,2,1,1
5977,-,0,0,0,1,1
5978,A,-1,1,1,1,1
5979,-,0,1,0,1,0
5980,-,0,0,0,1,0
5981,B,-1,0,2,1,1
5982,-,0,0,0,1,1
5983,-,0,1,0,1,0
5984,-,0,0,0,1,0
5985,C,1,0,2,1,1
5986,A,-1,0,2,1,2
5987,-,0,-1,0,1,1
5988,-,0,1,0,1,0
5989,-,0,0,0,1,0
5990,-,0,0,0,1,0
5991,-,0,0,0,1,0
5992,-,0,0,0,1,0
5993,-,0,0,0,1,0
5994,-,0,0,0,1,0
5995,-,0,0,0,1,0
5996,-,0,0,0,1,0
5997,B,-1,0,4,1,1
5998,-,0,0,0,1,1
5999,-,0,0,0,1,1
6000,-,0,0,0,1,1
6001,C,1,1,2,1,1
6002,-,0,0,0,1,1
6003,-,0,-1,0,1,0
6004,-,0,0,0,1,0
6005,-,0,0,0,1,0
6006,-,0,0,0,1,0
6007,-,0,0,0,1,0
6008,-,0,0,0,1,0
6009,-,0,0,0,1,0
6010,-,0,0,0,1,0
6011,-,0,0,0,1,0
6012,-,0,0,0,1,0
6013,-,0,0,0,1,0
6014,-,0,0,0,1,0
6015,-,0,0,0,1,0
6016,A,-1,0,4,1,1
6017,-,0,0,0,1,1
6018,-,0,0,0,1,1
6019,B,-1,0,2,1,2
6020,C,1,1,2,1,2
6021,-,0,1,0,1,1
6022,-,0,-1,0,1,0
6023,A,1,0,4,1,1
6024,B,-1,0,2,1,2
6025,C,-1,0,2,1,3
6026,-,0,1,0,1,2
6027,-,0,0,0,1,0
6028,-,0,0,0,1,0
6029,-,0,0,0,1,0
6030,-,0,0,0,1,0
6031,-,0,0,0,1,0
6032,A,1,0,3,1,1
6033,-,0,0,0,1,1
6034,-,0,0,0,1,1
6035,-,0,-1,0,1,0
6036,-,0,0,0,1,0
6037,-,0,0,0,1,0
6038,-,0,0,0,1,0
6039,-,0,0,0,1,0
6040,-,0,0,0,1,0
6041,-,0,0,0,1,0
6042,-,0,0,0,1,0
6043,-,0,0,0,1,0
6044,-,0,0,0,1,0
6045,-,0,0,0,1,0
6046,-,0,0,0,1,0
6047,B,-1,0,2,1,1
6048,C,-1,0,2,1,2
6049,A,-1,1,2,1,2
6050,-,0,1,0,1,1
6051,-,0,1,0,1,0
6052,-,0,0,0,1,0
6053,B,-1,0,2,1,1
6054,-,0,0,0,1,1
6055,C,-1,1,3,1,1
6056,-,0,0,0,1,1
6057,-,0,0,0,1,1
6058,-,0,1,0,1,0
6059,-,0,0,0,1,0
6060,A,-1,0,2,1,1
6061,-,0,0,0,1,1
6062,-,0,1,0,1,0
6063,-,0,0,0,1,0
6064,-,0,0,0,1,0
6065,-,0,0,0,1,0
6066,-,0,0,0,1,0
6067,-,0,0,0,1,0
6068,-,0,0,0,1,0
6069,-,0,0,0,1,0
6070,B,-1,0,2,1,1
6071,C,1,0,2,1,2
6072,A,1,1,2,1,2
6073,B,-1,-1,3,1,2
6074,-,0,-1,0,1,1
6075,-,0,0,0,1,1
6076,-,0,1,0,1,0
6077,-,0,0,0,1,0
6078,C,-1,0,2,1,1
6079,A,1,0,4,1,2
6080,-,0,1,0,1,1
6081,B,-1,0,4,1,2
6082,-,0,0,0,1,2
6083,-,0,-1,0,1,1
6084,-,0,0,0,1,1
6085,-,0,1,0,1,0
6086,-,0,0,0,1,0
6087,-,0,0,0,1,0
6088,C,-1,0,2,1,1
6089,-,0,0,0,1,1
6090,-,0,1,0,1,0
6091,-,0,0,0,1,0
6092,A,-1,0,2,1,1
6093,B,1,0,2,1,2
6094,-,0,1,0,1,1
6095,-,0,-1,0,1,0
6096,C,1,0,3,1,1
6097,-,0,0,0,1,1
6098,-,0,0,0,1,1
6099,-,0,-1,0,1,0
6100,-,0,0,0,1,0
6101,A,1,0,1,0,1
6102,-,0,-1,0,0,0
6103,-,0,0,0,0,0
6104,-,0,0,0,0,0
6105,B,-1,0,2,0,1
6106,C,-1,0,2,0,2
6107,-,0,1,0,0,1
6108,A,1,1,1,0,1
6109,-,0,-1,0,0,0
6110,B,1,0,2,0,1
6111,C,1,0,2,1,2
6112,A,-1,-1,3,1,2
6113,-,0,-1,0,1,1
6114,-,0,0,0,1,1
6115,-,0,1,0,1,0
6116,B,-1,0,1,1,1
6117,-,0,1,0,1,0
6118,C,-1,0,2,1,1
6119,-,0,0,0,1,1
6120,-,0,1,0,1,0
6121,-,0,0,0,1,0
6122,-,0,0,0,1,0
6123,-,0,0,0,1,0
6124,A,-1,0,4,1,1
6125,-,0,0,0,1,1
6126,-,0,0,0,1,1
6127,-,0,0,0,1,1
6128,-,0,1,0,1,0
6129,B,1,0,3,1,1
6130,-,0,0,0,1,1
6131,-,0,0,0,1,1
6132,-,0,-1,0,1,0
6133,C,-1,0,2,1,1
6134,A,-1,0,3,1,2
6135,-,0,1,0,1,1
6136,-,0,0,0,1,1
6137,-,0,1,0,1,0
6138,-,0,0,0,1,0
6139,-,0,0,0,1,0
6140,-,0,0,0,1,0
6141,-,0,0,0,1,0
6142,-,0,0,0,1,0
6143,B,1,0,3,1,1
6144,-,0,0,0,1,1
6145,-,0,0,0,1,1
6146,-,0,-1,0,1,0
6147,-,0,0,0,1,0
6148,-,0,0,0,1,0
6149,-,0,0,0,1,0
6150,-,0,0,0,1,0
6151,-,0,0,0,1,0
6152,-,0,0,0,1,0
6153,-,0,0,0,1,0
6154,C,1,0,1,1,1
6155,-,0,-1,0,1,0
6156,-,0,0,0,1,0
6157,A,1,0,2,1,1
6158,-,0,0,0,1,1
6159,B,1,-1,1,0,1
6160,-,0,-1,0,0,0
6161,C,1,0,2,0,1
6162,A,1,0,2,0,2
6163,-,0,-1,0,0,1
6164,-,0,-1,0,0,0
6165,B,1,0,3,0,1
6166,C,1,0,3,1,2
6167,-,0,0,0,1,2
6168,-,0,-1,0,1,1
6169,A,1,-1,2,1,1
6170,-,0,0,0,1,1
6171,B,-1,-1,1,1,1
6172,-,0,1,0,1,0
6173,-,0,0,0,1,0
6174,-,0,0,0,1,0
6175,-,0,0,0,1,0
6176,-,0,0,0,1,0
6177,-,0,0,0,1,0
6178,-,0,0,0,1,0
6179,-,0,0,0,1,0
6180,-,0,0,0,1,0
6181,-,0,0,0,1,0
6182,C,1,0,1,1,1
6183,-,0,-1,0,1,0
6184,-,0,0,0,1,0
6185,-,0,0,0,1,0
6186,A,-1,0,2,1,1
6187,-,0,0,0,1,1
6188,-,0,1,0,1,0
6189,-,0,0,0,1,0
6190,-,0,0,0,1,0
6191,B,1,0,1,1,1
6192,-,0,-1,0,1,0
6193,-,0,0,0,1,0
6194,-,0,0,0,1,0
6195,-,0,0,0,1,0
6196,-,0,0,0,1,0
6197,-,0,0,0,1,0
6198,-,0,0,0,1,0
6199,-,0,0,0,1,0
6200,-,0,0,0,1,0
6201,C,-1,0,1,1,1
6202,-,0,1,0,1,0
6203,-,0,0,0,1,0
6204,-,0,0,0,1,0
6205,-,0,0,0,1,0
6206,-,0,0,0,1,0
6207,-,0,0,0,1,0
6208,-,0,0,0,1,0
6209,-,0,0,0,1,0
6210,A,1,0,2,1,1
6211,-,0,0,0,1,1
6212,-,0,-1,0,1,0
6213,-,0,0,0,1,0
6214,-,0,0,0,1,0
6215,-,0,0,0,1,0
6216,-,0,0,0,1,0
6217,-,0,0,0,1,0
6218,-,0,0,0,1,0
6219,B,-1,0,2,1,1
6220,-,0,0,0,1,1
6221,-,0,1,0,1,0
6222,-,0,0,0,1,0
6223,C,-1,0,2,1,1
6224,-,0,0,0,1,1
6225,-,0,1,0,1,0
6226,-,0,0,0,1,0
6227,-,0,0,0,1,0
6228,-,0,0,0,1,0
6229,-,0,0,0,1,0
6230,A,-1,0,3,1,1
6231,-,0,0,0,1,1
6232,-,0,0,0,1,1
6233,B,1,1,1,1,1
6234,C,-1,-1,2,1,1
6235,-,0,0,0,1,1
6236,-,0,1,0,1,0
6237,A,-1,0,2,1,1
6238,B,1,0,2,1,2
6239,-,0,1,0,1,1
6240,C,-1,-1,1,1,1
6241,A,1,1,2,1,1
6242,-,0,0,0,1,1
6243,-,0,-1,0,1,0
6244,-,0,0,0,1,0
6245,-,0,0,0,1,0
6246,-,0,0,0,1,0
6247,-,0,0,0,1,0
6248,-,0,0,0,1,0
6249,B,-1,0,3,1,1
6250,-,0,0,0,1,1
6251,-,0,0,0,1,1
6252,C,1,1,2,1,1
6253,A,1,0,2,1,2
6254,B,-1,-1,1,1,2
6255,-,0,0,0,1,0
6256,C,-1,0,1,1,1
6257,-,0,1,0,1,0
6258,-,0,0,0,1,0
6259,A,1,0,2,1,1
6260,-,0,0,0,1,1
6261,-,0,-1,0,1,0
6262,-,0,0,0,1,0
6263,-,0,0,0,1,0
6264,-,0,0,0,1,0
6265,-,0,0,0,1,0
6266,B,-1,0,2,1,1
6267,-,0,0,0,1,1
6268,-,0,1,0,1,0
6269,-,0,0,0,1,0
6270,C,-1,0,2,1,1
6271,-,0,0,0,1,1
6272,-,0,1,0,1,0
6273,-,0,0,0,1,0
6274,-,0,0,0,1,0
6275,A,-1,0,2,1,1
6276,-,0,0,0,1,1
6277,-,0,1,0,1,0
6278,-,0,0,0,1,0
6279,-,0,0,0,1,0
6280,B,-1,0,3,1,1
6281,-,0,0,0,1,1
6282,-,0,0,0,1,1
6283,C,-1,1,2,1,1
6284,A,-1,0,2,1,2
6285,-,0,1,0,1,1
6286,-,0,1,0,1,0
6287,B,-1,0,2,1,1
6288,-,0,0,0,1,1
6289,-,0,1,0,1,0
6290,C,-1,0,3,1,1
6291,A,1,0,2,1,2
6292,-,0,0,0,1,2
6293,B,-1,0,3,1,1
6294,-,0,0,0,1,1
6295,-,0,0,0,1,1
6296,C,-1,1,2,1,1
6297,-,0,0,0,1,1
6298,-,0,1,0,1,0
6299,-,0,0,0,1,0
6300,-,0,0,0,1,0
6301,-,0,0,0,1,0
6302,-,0,0,0,1,0
6303,-,0,0,0,1,0
6304,-,0,0,0,1,0
6305,-,0,0,0,1,0
6306,A,-1,0,4,1,1
6307,-,0,0,0,1,1
6308,-,0,0,0,1,1
6309,-,0,0,0,1,1
6310,-,0,1,0,1,0
6311,-,0,0,0,1,0
6312,-,0,0,0,1,0
6313,-,0,0,0,1,0
6314,-,0,0,0,1,0
6315,-,0,0,0,1,0
6316,B,-1,0,1,1,1
6317,-,0,1,0,1,0
6318,-,0,0,0,1,0
6319,-,0,0,0,1,0
6320,C,1,0,3,1,1
6321,-,0,0,0,1,1
6322,-,0,0,0,1,1
6323,-,0,-1,0,1,0
6324,A,-1,0,2,1,1
6325,-,0,0,0,1,1
6326,-,0,1,0,1,0
6327,-,0,0,0,1,0
6328,B,-1,0,4,1,1
6329,-,0,0,0,1,1
6330,-,0,0,0,1,1
6331,-,0,0,0,1,1
6332,-,0,1,0,1,0
6333,-,0,0,0,1,0
6334,-,0,0,0,1,0
6335,-,0,0,0,1,0
6336,-,0,0,0,1,0
6337,-,0,0,0,1,0
6338,-,0,0,0,1,0
6339,-,0,0,0,1,0
6340,-,0,0,0,1,0
6341,C,1,0,2,1,1
6342,A,-1,0,2,1,2
6343,-,0,-1,0,1,1
6344,-,0,1,0,1,0
6345,-,0,0,0,1,0
6346,-,0,0,0,1,0
6347,-,0,0,0,1,0
6348,-,0,0,0,1,0
6349,-,0,0,0,1,0
6350,-,0,0,0,1,0
6351,-,0,0,0,1,0
6352,-,0,0,0,1,0
6353,-,0,0,0,1,0
6354,-,0,0,0,1,0
6355,-,0,0,0,1,0
6356,-,0,0,0,1,0
6357,B,-1,0,2,1,1
6358,-,0,0,0,1,1
6359,-,0,1,0,1,0
6360,C,-1,0,3,1,1
6361,A,-1,0,3,1,2
6362,-,0,0,0,1,2
6363,B,-1,1,1,1,2
6364,-,0,2,0,1,0
6365,-,0,0,0,1,0
6366,-,0,0,0,1,0
6367,-,0,0,0,1,0
6368,-,0,0,0,1,0
6369,-,0,0,0,1,0
6370,-,0,0,0,1,0
6371,-,0,0,0,1,0
6372,-,0,0,0,1,0
6373,-,0,0,0,1,0
6374,-,0,0,0,1,0
6375,-,0,0,0,1,0
6376,-,0,0,0,1,0
6377,-,0,0,0,1,0
6378,-,0,0,0,1,0
6379,-,0,0,0,1,0
6380,-,0,0,0,1,0
6381,-,0,0,0,1,0
6382,-,0,0,0,1,0
6383,-,0,0,0,1,0
6384,C,-1,0,2,1,1
6385,-,0,0,0,1,1
6386,A,-1,1,2,1,1
6387,-,0,0,0,1,1
6388,-,0,1,0,1,0
6389,-,0,0,0,1,0
6390,B,1,0,1,1,1
6391,C,-1,-1,3,1,1
6392,A,1,0,2,1,2
6393,B,1,0,2,1,3
6394,-,0,0,0,1,1
6395,C,-1,-1,2,1,1
6396,-,0,0,0,1,1
6397,-,0,1,0,1,0
6398,-,0,0,0,1,0
6399,A,-1,0,3,1,1
6400,B,-1,0,1,1,2
6401,-,0,1,0,1,1
6402,-,0,1,0,1,0
6403,-,0,0,0,1,0
6404,-,0,0,0,1,0
6405,-,0,0,0,1,0
6406,-,0,0,0,1,0
6407,-,0,0,0,1,0
6408,C,-1,0,2,1,1
6409,-,0,0,0,1,1
6410,A,1,1,4,1,1
6411,-,0,0,0,1,1
6412,-,0,0,0,1,1
6413,-,0,0,0,1,1
6414,-,0,-1,0,1,0
6415,-,0,0,0,1,0
6416,-,0,0,0,1,0
6417,B,-1,0,1,1,1
6418,-,0,1,0,1,0
6419,-,0,0,0,1,0
6420,-,0,0,0,1,0
6421,-,0,0,0,1,0
6422,-,0,0,0,1,0
6423,-,0,0,0,1,0
6424,-,0,0,0,1,0
6425,-,0,0,0,1,0
6426,-,0,0,0,1,0
6427,-,0,0,0,1,0
6428,-,0,0,0,1,0
6429,-,0,0,0,1,0
6430,-,0,0,0,1,0
6431,-,0,0,0,1,0
6432,-,0,0,0,1,0
6433,-,0,0,0,1,0
6434,C,-1,0,3,1,1
6435,-,0,0,0,1,1
6436,-,0,0,0,1,1
6437,-,0,1,0,1,0
6438,-,0,0,0,1,0
6439,-,0,0,0,1,0
6440,A,-1,0,1,1,1
6441,-,0,1,0,1,0
6442,-,0,0,0,1,0
6443,-,0,0,0,1,0
6444,B,-1,0,2,1,1
6445,C,-1,0,2,1,2
6446,-,0,1,0,1,1
6447,-,0,1,0,1,0
6448,-,0,0,0,1,0
6449,-,0,0,0,1,0
6450,-,0,0,0,1,0
6451,-,0,0,0,1,0
6452,-,0,0,0,1,0
6453,-,0,0,0,1,0
6454,-,0,0,0,1,0
6455,-,0,0,0,1,0
6456,-,0,0,0,1,0
6457,-,0,0,0,1,0
6458,-,0,0,0,1,0
6459,-,0,0,0,1,0
6460,-,0,0,0,1,0
6461,A,-1,0,3,1,1
6462,B,-1,0,2,1,2
6463,-,0,0,0,1,2
6464,-,0,2,0,1,0
6465,-,0,0,0,1,0
6466,-,0,0,0,1,0
6467,-,0,0,0,1,0
6468,-,0,0,0,1,0
